캠페인ID,캠페인명,시작일,종료일,채널,캠페인유형,타깃세그먼트,노출수,클릭수,전환수,집행비용,매출기여,브랜드,담당자
MKT-2602-0661,02월_29CM_인스타그램_퍼포먼스_661,2026-02-13,2026-02-27,인스타그램,퍼포먼스,브랜드관심,3304860,105095,2801,17643114,53814280,29CM,윤세영
MKT-2602-1362,02월_무신사_유튜브_리타겟팅_1362,2026-02-12,2026-02-18,유튜브,리타겟팅,MZ남성,3699573,156883,9462,18250838,184296371,무신사,윤세영
MKT-2602-1650,02월_무신사_앱푸시_리타겟팅_1650,2026-02-16,2026-02-19,앱푸시,리타겟팅,이탈방지,1949094,88172,6162,6268043,55643329,무신사,이준혁
MKT-2602-0685,02월_무신사_인스타그램_퍼포먼스_685,2026-02-01,2026-02-03,인스타그램,퍼포먼스,이탈방지,785244,27330,963,10919576,57549569,무신사,이준혁
MKT-2602-0465,02월_무신사_CRM_브랜딩_465,2026-02-20,2026-02-28,CRM,브랜딩,VIP,399825,2735,27,4340189,9376819,무신사,김지현
MKT-2602-0064,02월_무신사_인스타그램_브랜딩_64,2026-02-14,2026-02-15,인스타그램,브랜딩,신규유입,473178,5366,50,5614441,8586960,무신사,최유진
MKT-2602-1670,02월_29CM_앱푸시_리타겟팅_1670,2026-02-06,2026-02-12,앱푸시,리타겟팅,신규유입,2801701,146699,10111,26427874,352216327,29CM,김지현
MKT-2602-0147,02월_29CM_유튜브_브랜딩_147,2026-02-18,2026-02-25,유튜브,브랜딩,이탈방지,1095550,16181,120,11168685,17526936,29CM,최유진
MKT-2602-1304,02월_무신사_인스타그램_리타겟팅_1304,2026-02-07,2026-02-20,인스타그램,리타겟팅,VIP,364209,22798,2119,5111903,60747998,무신사,정하늘
MKT-2602-2417,02월_무신사_틱톡_CRM_2417,2026-02-02,2026-02-05,틱톡,CRM,신규유입,1961654,112090,11826,28514409,173072208,무신사,송민아
MKT-2602-0757,02월_29CM_유튜브_퍼포먼스_757,2026-02-05,2026-02-15,유튜브,퍼포먼스,이탈방지,2032742,56144,1680,29737633,148533951,29CM,박서연
MKT-2602-0135,02월_무신사_유튜브_브랜딩_135,2026-02-21,2026-02-28,유튜브,브랜딩,MZ남성,1666514,22414,147,14626650,24960510,무신사,김지현
MKT-2602-1096,02월_무신사_CRM_퍼포먼스_1096,2026-02-16,2026-02-23,CRM,퍼포먼스,신규유입,311632,5777,146,3422318,13861288,무신사,윤세영
MKT-2602-0991,02월_무신사_앱푸시_퍼포먼스_991,2026-02-21,2026-02-24,앱푸시,퍼포먼스,2030여성,1825198,73630,2502,16392780,67772076,무신사,박서연
MKT-2602-0165,02월_29CM_유튜브_브랜딩_165,2026-02-06,2026-02-08,유튜브,브랜딩,MZ남성,1908724,22695,224,6460478,11499897,29CM,한도경
MKT-2602-1862,02월_29CM_틱톡_리타겟팅_1862,2026-02-16,2026-02-23,틱톡,리타겟팅,신규유입,215078,8098,632,2465404,31700075,29CM,정하늘
MKT-2602-1258,02월_무신사_인스타그램_리타겟팅_1258,2026-02-20,2026-02-28,인스타그램,리타겟팅,브랜드관심,909869,46516,3361,11523770,123574636,무신사,이준혁
MKT-2602-0935,02월_무신사_카카오_퍼포먼스_935,2026-02-01,2026-02-06,카카오,퍼포먼스,MZ남성,5922894,126146,4320,24384055,117010248,무신사,윤세영
MKT-2602-1793,02월_무신사_틱톡_리타겟팅_1793,2026-02-07,2026-02-20,틱톡,리타겟팅,VIP,1175443,75908,7070,12473233,176886250,무신사,한도경
MKT-2602-2391,02월_무신사_CRM_CRM_2391,2026-02-12,2026-02-15,CRM,CRM,이탈방지,1696944,90574,6511,19221222,175608494,무신사,박서연
MKT-2602-0294,02월_29CM_카카오_브랜딩_294,2026-02-06,2026-02-11,카카오,브랜딩,브랜드관심,1702065,23283,335,18531772,44010953,29CM,한도경
MKT-2602-1843,02월_29CM_틱톡_리타겟팅_1843,2026-02-10,2026-02-20,틱톡,리타겟팅,이탈방지,346942,13699,973,2050891,21114590,29CM,한도경
MKT-2602-1664,02월_무신사_앱푸시_리타겟팅_1664,2026-02-04,2026-02-11,앱푸시,리타겟팅,신규유입,4326756,248623,14875,27918244,258264411,무신사,한도경
MKT-2602-0308,02월_무신사_카카오_브랜딩_308,2026-02-04,2026-02-14,카카오,브랜딩,신규유입,3923902,23168,346,24884265,44115036,무신사,윤세영
MKT-2602-0118,02월_29CM_유튜브_브랜딩_118,2026-02-04,2026-02-10,유튜브,브랜딩,브랜드관심,1015429,8712,58,13129097,34817692,29CM,김지현
MKT-2602-2470,02월_29CM_틱톡_CRM_2470,2026-02-05,2026-02-07,틱톡,CRM,2030여성,151720,10558,1436,540511,4473130,29CM,정하늘
MKT-2602-1785,02월_무신사_틱톡_리타겟팅_1785,2026-02-05,2026-02-12,틱톡,리타겟팅,이탈방지,2230043,104927,8443,15350036,130261638,무신사,최유진
MKT-2602-1788,02월_29CM_틱톡_리타겟팅_1788,2026-02-13,2026-02-20,틱톡,리타겟팅,VIP,2860994,165266,11923,24998535,236269843,29CM,김지현
MKT-2602-0728,02월_무신사_유튜브_퍼포먼스_728,2026-02-21,2026-02-25,유튜브,퍼포먼스,이탈방지,2987835,116262,2459,24698821,92307604,무신사,정하늘
MKT-2602-1476,02월_무신사_네이버_리타겟팅_1476,2026-02-18,2026-02-28,네이버,리타겟팅,브랜드관심,2777884,107294,8854,18017669,193312239,무신사,정하늘
MKT-2602-1551,02월_무신사_카카오_리타겟팅_1551,2026-02-05,2026-02-13,카카오,리타겟팅,2030여성,1176924,42109,2761,12529633,183649898,무신사,윤세영
MKT-2602-1772,02월_무신사_CRM_리타겟팅_1772,2026-02-09,2026-02-14,CRM,리타겟팅,신규유입,865391,33947,2660,8730732,73305852,무신사,정하늘
MKT-2602-0645,02월_무신사_인스타그램_퍼포먼스_645,2026-02-20,2026-02-28,인스타그램,퍼포먼스,2030여성,2316735,51973,1686,25325220,87940511,무신사,이준혁
MKT-2602-1298,02월_무신사_인스타그램_리타겟팅_1298,2026-02-03,2026-02-13,인스타그램,리타겟팅,신규유입,1235461,40071,3743,5942608,86596883,무신사,송민아
MKT-2602-0246,02월_무신사_네이버_브랜딩_246,2026-02-14,2026-02-25,네이버,브랜딩,이탈방지,2978749,51679,694,10586461,20538742,무신사,송민아
MKT-2602-0665,02월_무신사_인스타그램_퍼포먼스_665,2026-02-16,2026-02-24,인스타그램,퍼포먼스,VIP,1733174,26009,716,24711121,115333526,무신사,최유진
MKT-2602-2042,02월_29CM_유튜브_CRM_2042,2026-02-21,2026-02-28,유튜브,CRM,이탈방지,1222753,83389,11905,8367567,50919591,29CM,최유진
MKT-2602-1152,02월_무신사_틱톡_퍼포먼스_1152,2026-02-05,2026-02-06,틱톡,퍼포먼스,MZ남성,240629,7554,273,2210631,7769449,무신사,한도경
MKT-2602-1741,02월_무신사_CRM_리타겟팅_1741,2026-02-16,2026-02-17,CRM,리타겟팅,VIP,87470,4965,447,879430,11448218,무신사,정하늘
MKT-2602-1148,02월_무신사_CRM_퍼포먼스_1148,2026-02-21,2026-02-23,CRM,퍼포먼스,브랜드관심,2456125,51300,1593,20307756,97659205,무신사,정하늘
MKT-2602-0380,02월_무신사_앱푸시_브랜딩_380,2026-02-11,2026-02-24,앱푸시,브랜딩,브랜드관심,328243,2669,29,3176543,6638947,무신사,송민아
MKT-2602-1572,02월_무신사_카카오_리타겟팅_1572,2026-02-04,2026-02-18,카카오,리타겟팅,브랜드관심,379805,13228,1242,1967751,20025830,무신사,정하늘
MKT-2602-0627,02월_29CM_인스타그램_퍼포먼스_627,2026-02-01,2026-02-04,인스타그램,퍼포먼스,VIP,206847,7194,289,2781832,16333805,29CM,송민아
MKT-2602-0352,02월_무신사_카카오_브랜딩_352,2026-02-21,2026-02-28,카카오,브랜딩,신규유입,8120154,76969,678,27540531,50518120,무신사,한도경
MKT-2602-0582,02월_무신사_틱톡_브랜딩_582,2026-02-18,2026-02-24,틱톡,브랜딩,브랜드관심,1727517,15015,118,25599080,50507167,무신사,송민아
MKT-2602-2456,02월_29CM_틱톡_CRM_2456,2026-02-16,2026-02-28,틱톡,CRM,MZ남성,5054000,249493,27928,27965762,140005315,29CM,정하늘
MKT-2602-0507,02월_29CM_CRM_브랜딩_507,2026-02-02,2026-02-07,CRM,브랜딩,VIP,2238730,25863,163,27779613,72526697,29CM,박서연
MKT-2602-1535,02월_무신사_카카오_리타겟팅_1535,2026-02-07,2026-02-20,카카오,리타겟팅,MZ남성,1297918,59294,4082,8232995,91742993,무신사,이준혁
MKT-2602-1768,02월_29CM_CRM_리타겟팅_1768,2026-02-01,2026-02-05,CRM,리타겟팅,MZ남성,3357277,171622,9370,14203254,167489392,29CM,송민아
MKT-2602-1499,02월_무신사_네이버_리타겟팅_1499,2026-02-07,2026-02-18,네이버,리타겟팅,신규유입,116991,8338,402,541017,4868595,무신사,최유진
MKT-2602-0596,02월_29CM_틱톡_브랜딩_596,2026-02-15,2026-02-23,틱톡,브랜딩,VIP,384632,4146,51,2506094,6649023,29CM,한도경
MKT-2602-0714,02월_무신사_유튜브_퍼포먼스_714,2026-02-17,2026-02-28,유튜브,퍼포먼스,브랜드관심,522424,13974,656,3492635,16165175,무신사,윤세영
MKT-2602-1847,02월_29CM_틱톡_리타겟팅_1847,2026-02-20,2026-02-28,틱톡,리타겟팅,VIP,4461038,170480,15532,25301781,249067003,29CM,윤세영
MKT-2602-1886,02월_무신사_인스타그램_CRM_1886,2026-02-01,2026-02-12,인스타그램,CRM,2030여성,6094091,376850,23739,28381800,182959881,무신사,김지현
MKT-2602-2184,02월_29CM_카카오_CRM_2184,2026-02-11,2026-02-12,카카오,CRM,신규유입,1757960,108214,18225,23400526,233887316,29CM,이준혁
MKT-2602-1639,02월_무신사_앱푸시_리타겟팅_1639,2026-02-08,2026-02-10,앱푸시,리타겟팅,신규유입,710216,28843,1966,8288625,121474230,무신사,윤세영
MKT-2602-1013,02월_29CM_앱푸시_퍼포먼스_1013,2026-02-05,2026-02-12,앱푸시,퍼포먼스,2030여성,77311,2619,121,1102933,3492064,29CM,윤세영
MKT-2602-0623,02월_무신사_인스타그램_퍼포먼스_623,2026-02-09,2026-02-11,인스타그램,퍼포먼스,MZ남성,851854,20950,872,5882733,25940589,무신사,한도경
MKT-2602-1452,02월_무신사_네이버_리타겟팅_1452,2026-02-02,2026-02-06,네이버,리타겟팅,MZ남성,1570113,92743,5247,10419576,126776461,무신사,한도경
MKT-2602-1947,02월_무신사_인스타그램_CRM_1947,2026-02-21,2026-02-26,인스타그램,CRM,이탈방지,2417357,168727,16810,19145197,155919255,무신사,김지현
MKT-2602-1121,02월_29CM_CRM_퍼포먼스_1121,2026-02-06,2026-02-14,CRM,퍼포먼스,VIP,1791780,54708,1264,22818522,120780267,29CM,이준혁
MKT-2602-1003,02월_29CM_앱푸시_퍼포먼스_1003,2026-02-21,2026-02-27,앱푸시,퍼포먼스,이탈방지,133619,5145,204,1815707,10655715,29CM,송민아
MKT-2602-1497,02월_29CM_네이버_리타겟팅_1497,2026-02-03,2026-02-17,네이버,리타겟팅,VIP,3657356,207734,16862,14331427,184531095,29CM,최유진
MKT-2602-1486,02월_29CM_네이버_리타겟팅_1486,2026-02-08,2026-02-22,네이버,리타겟팅,MZ남성,332266,19819,1655,3500781,41201487,29CM,송민아
MKT-2602-1796,02월_29CM_틱톡_리타겟팅_1796,2026-02-02,2026-02-12,틱톡,리타겟팅,브랜드관심,867075,26381,1691,11069446,142966342,29CM,최유진
MKT-2602-0170,02월_무신사_유튜브_브랜딩_170,2026-02-15,2026-02-23,유튜브,브랜딩,브랜드관심,6166122,84818,1152,25239371,50987889,무신사,정하늘
MKT-2602-0503,02월_무신사_CRM_브랜딩_503,2026-02-05,2026-02-15,CRM,브랜딩,VIP,7602471,66840,855,24733974,49466269,무신사,박서연
MKT-2602-1570,02월_무신사_카카오_리타겟팅_1570,2026-02-08,2026-02-13,카카오,리타겟팅,2030여성,2312691,107192,9626,23221994,267490235,무신사,박서연
MKT-2602-0672,02월_무신사_인스타그램_퍼포먼스_672,2026-02-08,2026-02-17,인스타그램,퍼포먼스,브랜드관심,2446706,79216,2343,25053767,140503626,무신사,송민아
MKT-2602-0978,02월_무신사_앱푸시_퍼포먼스_978,2026-02-21,2026-02-23,앱푸시,퍼포먼스,VIP,2583739,72682,2717,21466152,69560435,무신사,송민아
MKT-2602-2422,02월_무신사_틱톡_CRM_2422,2026-02-21,2026-02-28,틱톡,CRM,2030여성,2015260,126705,7994,17612824,106958727,무신사,정하늘
MKT-2602-1644,02월_무신사_앱푸시_리타겟팅_1644,2026-02-17,2026-02-28,앱푸시,리타겟팅,VIP,2383987,81507,5975,20340054,301373968,무신사,정하늘
MKT-2602-2387,02월_29CM_CRM_CRM_2387,2026-02-03,2026-02-17,CRM,CRM,브랜드관심,1657434,96237,12895,10961068,100953337,29CM,윤세영
MKT-2602-0414,02월_무신사_앱푸시_브랜딩_414,2026-02-18,2026-02-21,앱푸시,브랜딩,이탈방지,2298210,13698,140,29891047,75959131,무신사,윤세영
MKT-2602-0334,02월_29CM_카카오_브랜딩_334,2026-02-12,2026-02-14,카카오,브랜딩,브랜드관심,2080274,28653,427,17476610,27333651,29CM,김지현
MKT-2602-0203,02월_무신사_네이버_브랜딩_203,2026-02-02,2026-02-13,네이버,브랜딩,브랜드관심,1245220,9243,49,14728432,40056763,무신사,김지현
MKT-2602-0828,02월_무신사_네이버_퍼포먼스_828,2026-02-06,2026-02-14,네이버,퍼포먼스,MZ남성,1713973,46315,1519,5960855,30164442,무신사,최유진
MKT-2602-1563,02월_29CM_카카오_리타겟팅_1563,2026-02-09,2026-02-11,카카오,리타겟팅,이탈방지,1575486,89040,6271,21350762,252375470,29CM,정하늘
MKT-2602-0287,02월_무신사_카카오_브랜딩_287,2026-02-06,2026-02-16,카카오,브랜딩,2030여성,745275,10849,60,4826315,14279671,무신사,한도경
MKT-2602-0469,02월_29CM_CRM_브랜딩_469,2026-02-16,2026-02-21,CRM,브랜딩,MZ남성,792385,6266,40,5879205,14032728,29CM,최유진
MKT-2602-1697,02월_무신사_CRM_리타겟팅_1697,2026-02-11,2026-02-22,CRM,리타겟팅,VIP,2443045,139468,7334,29480877,314186423,무신사,이준혁
MKT-2602-1392,02월_29CM_유튜브_리타겟팅_1392,2026-02-13,2026-02-19,유튜브,리타겟팅,브랜드관심,861051,49609,2862,8129942,103603654,29CM,이준혁
MKT-2602-1232,02월_무신사_틱톡_퍼포먼스_1232,2026-02-03,2026-02-16,틱톡,퍼포먼스,VIP,1288779,44373,1044,11761350,52455311,무신사,박서연
MKT-2602-1400,02월_29CM_유튜브_리타겟팅_1400,2026-02-01,2026-02-07,유튜브,리타겟팅,VIP,1166825,57786,3812,5521538,56559979,29CM,한도경
MKT-2602-1765,02월_무신사_CRM_리타겟팅_1765,2026-02-11,2026-02-15,CRM,리타겟팅,신규유입,482254,23591,1322,4672685,55306685,무신사,윤세영
MKT-2602-1968,02월_무신사_유튜브_CRM_1968,2026-02-05,2026-02-06,유튜브,CRM,VIP,2298223,101695,7562,23029265,143186602,무신사,최유진
MKT-2602-0690,02월_무신사_인스타그램_퍼포먼스_690,2026-02-15,2026-02-22,인스타그램,퍼포먼스,이탈방지,3686126,82809,2820,19561793,82137044,무신사,한도경
MKT-2602-1612,02월_29CM_앱푸시_리타겟팅_1612,2026-02-08,2026-02-22,앱푸시,리타겟팅,2030여성,1933117,82183,4764,9213145,99659404,29CM,송민아
MKT-2602-1734,02월_무신사_CRM_리타겟팅_1734,2026-02-07,2026-02-11,CRM,리타겟팅,VIP,1044379,44509,2758,6871225,102890722,무신사,송민아
MKT-2602-2361,02월_무신사_CRM_CRM_2361,2026-02-09,2026-02-14,CRM,CRM,VIP,382891,26362,1669,2204591,16915317,무신사,정하늘
MKT-2602-0794,02월_무신사_유튜브_퍼포먼스_794,2026-02-19,2026-02-25,유튜브,퍼포먼스,브랜드관심,5697585,109710,3959,28317854,162703118,무신사,정하늘
MKT-2602-2010,02월_무신사_유튜브_CRM_2010,2026-02-10,2026-02-18,유튜브,CRM,이탈방지,2245313,139111,8647,28712396,281678165,무신사,김지현
MKT-2602-0909,02월_29CM_카카오_퍼포먼스_909,2026-02-15,2026-02-26,카카오,퍼포먼스,브랜드관심,2328248,59989,1378,26797439,106673223,29CM,한도경
MKT-2602-2356,02월_무신사_CRM_CRM_2356,2026-02-10,2026-02-15,CRM,CRM,신규유입,134155,9445,873,779910,5874899,무신사,김지현
MKT-2602-0329,02월_29CM_카카오_브랜딩_329,2026-02-10,2026-02-16,카카오,브랜딩,이탈방지,4298272,52127,616,14958653,27803138,29CM,박서연
MKT-2602-1454,02월_29CM_네이버_리타겟팅_1454,2026-02-13,2026-02-16,네이버,리타겟팅,신규유입,1074387,61567,4960,4729402,52275573,29CM,이준혁
MKT-2602-1590,02월_무신사_카카오_리타겟팅_1590,2026-02-01,2026-02-05,카카오,리타겟팅,2030여성,139492,9817,775,2057618,27506044,무신사,정하늘
MKT-2602-0563,02월_29CM_틱톡_브랜딩_563,2026-02-10,2026-02-17,틱톡,브랜딩,브랜드관심,4864948,70955,654,16628006,29021096,29CM,박서연
MKT-2602-1940,02월_무신사_인스타그램_CRM_1940,2026-02-05,2026-02-09,인스타그램,CRM,신규유입,1057441,65817,5070,5468848,42002120,무신사,윤세영
MKT-2602-1905,02월_무신사_인스타그램_CRM_1905,2026-02-14,2026-02-16,인스타그램,CRM,이탈방지,724935,52197,3305,8036439,76223100,무신사,최유진
MKT-2602-0254,02월_29CM_네이버_브랜딩_254,2026-02-04,2026-02-17,네이버,브랜딩,MZ남성,686495,9442,102,6396566,17335955,29CM,윤세영
MKT-2602-0230,02월_29CM_네이버_브랜딩_230,2026-02-09,2026-02-23,네이버,브랜딩,MZ남성,1565177,11202,88,16548505,48813845,29CM,윤세영
MKT-2602-2468,02월_29CM_틱톡_CRM_2468,2026-02-01,2026-02-02,틱톡,CRM,MZ남성,1848075,161360,23202,26799011,234470700,29CM,윤세영
MKT-2602-0148,02월_29CM_유튜브_브랜딩_148,2026-02-18,2026-02-23,유튜브,브랜딩,이탈방지,1926755,21761,169,11495136,19423191,29CM,송민아
MKT-2602-1463,02월_무신사_네이버_리타겟팅_1463,2026-02-15,2026-02-17,네이버,리타겟팅,VIP,240920,14194,926,2252394,27467954,무신사,송민아
MKT-2602-0778,02월_무신사_유튜브_퍼포먼스_778,2026-02-05,2026-02-15,유튜브,퍼포먼스,VIP,2053493,55551,2595,18258198,107263594,무신사,박서연
MKT-2602-0888,02월_29CM_카카오_퍼포먼스_888,2026-02-14,2026-02-27,카카오,퍼포먼스,MZ남성,687978,21764,1036,5588410,20296255,29CM,이준혁
MKT-2602-0094,02월_무신사_유튜브_브랜딩_94,2026-02-15,2026-02-23,유튜브,브랜딩,신규유입,402172,4195,57,5762666,13844230,무신사,박서연
MKT-2602-2121,02월_무신사_네이버_CRM_2121,2026-02-20,2026-02-23,네이버,CRM,브랜드관심,4373589,251777,26200,17227431,155984146,무신사,한도경
MKT-2602-1221,02월_무신사_틱톡_퍼포먼스_1221,2026-02-04,2026-02-05,틱톡,퍼포먼스,2030여성,2044992,31366,1413,25106647,105770113,무신사,김지현
MKT-2602-2029,02월_무신사_유튜브_CRM_2029,2026-02-17,2026-02-28,유튜브,CRM,2030여성,821957,33406,3237,10149317,69352591,무신사,정하늘
MKT-2602-0248,02월_무신사_네이버_브랜딩_248,2026-02-02,2026-02-06,네이버,브랜딩,2030여성,796415,10613,154,5253566,12625456,무신사,윤세영
MKT-2602-0121,02월_29CM_유튜브_브랜딩_121,2026-02-09,2026-02-17,유튜브,브랜딩,MZ남성,2357977,11958,177,24221909,59529075,29CM,정하늘
MKT-2602-1083,02월_29CM_CRM_퍼포먼스_1083,2026-02-13,2026-02-16,CRM,퍼포먼스,VIP,1197551,39827,1723,11602934,49292156,29CM,한도경
MKT-2602-2132,02월_29CM_네이버_CRM_2132,2026-02-13,2026-02-25,네이버,CRM,2030여성,539856,23364,3052,5370558,30297532,29CM,정하늘
MKT-2602-1830,02월_29CM_틱톡_리타겟팅_1830,2026-02-05,2026-02-12,틱톡,리타겟팅,MZ남성,3965705,156138,12669,28071754,341241325,29CM,한도경
MKT-2602-0590,02월_29CM_틱톡_브랜딩_590,2026-02-20,2026-02-28,틱톡,브랜딩,MZ남성,183496,1376,14,1266169,2795536,29CM,윤세영
MKT-2602-0251,02월_29CM_네이버_브랜딩_251,2026-02-12,2026-02-22,네이버,브랜딩,신규유입,3067887,20372,269,28031686,55349699,29CM,한도경
MKT-2602-1307,02월_무신사_인스타그램_리타겟팅_1307,2026-02-09,2026-02-13,인스타그램,리타겟팅,VIP,937555,53085,4565,11869431,174917902,무신사,송민아
MKT-2602-1816,02월_29CM_틱톡_리타겟팅_1816,2026-02-01,2026-02-11,틱톡,리타겟팅,신규유입,821651,35866,2865,9827360,79452357,29CM,박서연
MKT-2602-2308,02월_29CM_앱푸시_CRM_2308,2026-02-17,2026-02-22,앱푸시,CRM,신규유입,1500483,76792,10343,18520670,100036730,29CM,이준혁
MKT-2602-0736,02월_무신사_유튜브_퍼포먼스_736,2026-02-13,2026-02-21,유튜브,퍼포먼스,브랜드관심,1041388,18393,660,11439113,42759648,무신사,최유진
