캠페인ID,캠페인명,시작일,종료일,채널,캠페인유형,타깃세그먼트,노출수,클릭수,전환수,집행비용,매출기여,브랜드,담당자
MKT-2601-0231,01월_무신사_앱푸시_브랜딩_231,2026-01-04,2026-01-06,앱푸시,브랜딩,신규유입,1207432,15936,136,14821113,31880527,무신사,송민아
MKT-2601-0272,01월_무신사_앱푸시_브랜딩_272,2026-01-10,2026-01-13,앱푸시,브랜딩,VIP,2089189,16233,189,24500325,63753867,무신사,한도경
MKT-2601-1357,01월_무신사_카카오_CRM_1357,2026-01-19,2026-01-28,카카오,CRM,신규유입,593213,45821,3502,3313444,25967897,무신사,최유진
MKT-2601-0342,01월_무신사_틱톡_브랜딩_342,2026-01-10,2026-01-14,틱톡,브랜딩,브랜드관심,2446600,25592,281,13728561,25352654,무신사,정하늘
MKT-2601-1124,01월_무신사_틱톡_리타겟팅_1124,2026-01-23,2026-01-31,틱톡,리타겟팅,MZ남성,2857802,91084,7175,28421922,356564655,무신사,윤세영
MKT-2601-1060,01월_무신사_CRM_리타겟팅_1060,2026-01-11,2026-01-19,CRM,리타겟팅,2030여성,1239643,64245,5277,13116525,130980795,무신사,박서연
MKT-2601-1321,01월_29CM_네이버_CRM_1321,2026-01-15,2026-01-17,네이버,CRM,이탈방지,3297020,200512,32889,27586253,145304326,29CM,김지현
MKT-2601-0910,01월_29CM_네이버_리타겟팅_910,2026-01-10,2026-01-21,네이버,리타겟팅,MZ남성,1011619,52945,3100,10136081,132292293,29CM,한도경
MKT-2601-0901,01월_무신사_네이버_리타겟팅_901,2026-01-06,2026-01-18,네이버,리타겟팅,브랜드관심,2145587,97228,7451,22178874,291651099,무신사,김지현
MKT-2601-0397,01월_무신사_인스타그램_퍼포먼스_397,2026-01-05,2026-01-10,인스타그램,퍼포먼스,MZ남성,2607401,47570,2188,8993127,33911547,무신사,최유진
MKT-2601-0719,01월_무신사_CRM_퍼포먼스_719,2026-01-13,2026-01-18,CRM,퍼포먼스,VIP,492505,13982,518,6752843,36764028,무신사,송민아
MKT-2601-1506,01월_무신사_CRM_CRM_1506,2026-01-11,2026-01-15,CRM,CRM,이탈방지,2682747,154774,17212,23945205,179166270,무신사,박서연
MKT-2601-1000,01월_29CM_카카오_리타겟팅_1000,2026-01-04,2026-01-17,카카오,리타겟팅,신규유입,2791110,111120,8083,17009670,195449617,29CM,박서연
MKT-2601-1169,01월_무신사_틱톡_리타겟팅_1169,2026-01-13,2026-01-23,틱톡,리타겟팅,이탈방지,1599962,63165,3267,22327458,269467714,무신사,정하늘
MKT-2601-0373,01월_무신사_틱톡_브랜딩_373,2026-01-06,2026-01-11,틱톡,브랜딩,2030여성,3668756,28101,330,29988123,71865161,무신사,정하늘
MKT-2601-0947,01월_무신사_카카오_리타겟팅_947,2026-01-19,2026-01-26,카카오,리타겟팅,MZ남성,2873617,164017,9677,26037607,332820165,무신사,최유진
MKT-2601-1546,01월_무신사_틱톡_CRM_1546,2026-01-08,2026-01-09,틱톡,CRM,VIP,1832671,139179,10355,20062327,132202708,무신사,이준혁
MKT-2601-1280,01월_무신사_유튜브_CRM_1280,2026-01-13,2026-01-27,유튜브,CRM,이탈방지,970548,47966,3996,14045329,104420305,무신사,한도경
MKT-2601-1148,01월_29CM_틱톡_리타겟팅_1148,2026-01-05,2026-01-13,틱톡,리타겟팅,2030여성,1937226,89006,7019,16818425,234656341,29CM,한도경
MKT-2601-0250,01월_29CM_앱푸시_브랜딩_250,2026-01-08,2026-01-21,앱푸시,브랜딩,VIP,3566181,21616,277,22082757,35358652,29CM,이준혁
MKT-2601-1293,01월_무신사_네이버_CRM_1293,2026-01-10,2026-01-12,네이버,CRM,브랜드관심,4440917,406088,38576,22402852,206984852,무신사,이준혁
MKT-2601-1397,01월_무신사_앱푸시_CRM_1397,2026-01-23,2026-01-26,앱푸시,CRM,VIP,3448873,204655,12735,22160111,125805131,무신사,박서연
MKT-2601-0548,01월_무신사_네이버_퍼포먼스_548,2026-01-14,2026-01-22,네이버,퍼포먼스,MZ남성,1591347,47514,2243,22031200,112205702,무신사,정하늘
MKT-2601-0291,01월_29CM_CRM_브랜딩_291,2026-01-17,2026-01-30,CRM,브랜딩,2030여성,8530197,123793,1641,29637835,81180660,29CM,최유진
MKT-2601-0513,01월_29CM_네이버_퍼포먼스_513,2026-01-22,2026-01-31,네이버,퍼포먼스,브랜드관심,3347965,79921,1636,18439613,72571842,29CM,박서연
MKT-2601-0979,01월_무신사_카카오_리타겟팅_979,2026-01-16,2026-01-28,카카오,리타겟팅,브랜드관심,1021320,40582,3520,10784135,87007486,무신사,이준혁
MKT-2601-0341,01월_29CM_틱톡_브랜딩_341,2026-01-05,2026-01-19,틱톡,브랜딩,MZ남성,1084577,6977,101,8984986,18337039,29CM,송민아
MKT-2601-0573,01월_29CM_카카오_퍼포먼스_573,2026-01-23,2026-01-31,카카오,퍼포먼스,브랜드관심,892647,23780,719,11573712,62959543,29CM,최유진
MKT-2601-0700,01월_무신사_CRM_퍼포먼스_700,2026-01-21,2026-01-24,CRM,퍼포먼스,신규유입,1793817,55620,2700,7262647,40799132,무신사,윤세영
MKT-2601-0147,01월_29CM_네이버_브랜딩_147,2026-01-09,2026-01-14,네이버,브랜딩,2030여성,1923183,15682,194,18982649,34613306,29CM,이준혁
MKT-2601-1237,01월_무신사_유튜브_CRM_1237,2026-01-09,2026-01-19,유튜브,CRM,이탈방지,361987,18172,1291,3214809,23745821,무신사,한도경
MKT-2601-1405,01월_29CM_앱푸시_CRM_1405,2026-01-10,2026-01-24,앱푸시,CRM,브랜드관심,2775000,140359,16262,9822241,61938740,29CM,정하늘
MKT-2601-1389,01월_29CM_카카오_CRM_1389,2026-01-22,2026-01-31,카카오,CRM,MZ남성,1544280,96752,14169,12575310,72737246,29CM,이준혁
MKT-2601-0467,01월_무신사_유튜브_퍼포먼스_467,2026-01-15,2026-01-24,유튜브,퍼포먼스,2030여성,1950192,60247,2545,27451078,116236196,무신사,김지현
MKT-2601-1530,01월_무신사_틱톡_CRM_1530,2026-01-15,2026-01-24,틱톡,CRM,VIP,2208820,91406,7244,15480712,152624371,무신사,송민아
MKT-2601-0081,01월_무신사_유튜브_브랜딩_81,2026-01-05,2026-01-19,유튜브,브랜딩,2030여성,1659695,21117,264,14203626,30577975,무신사,윤세영
MKT-2601-0569,01월_29CM_카카오_퍼포먼스_569,2026-01-15,2026-01-23,카카오,퍼포먼스,브랜드관심,273598,6245,197,1507304,5555327,29CM,정하늘
MKT-2601-1093,01월_무신사_CRM_리타겟팅_1093,2026-01-09,2026-01-14,CRM,리타겟팅,MZ남성,8929903,474759,33575,29664391,372768349,무신사,최유진
MKT-2601-1502,01월_무신사_CRM_CRM_1502,2026-01-15,2026-01-20,CRM,CRM,브랜드관심,3231006,191047,16493,14303015,98072177,무신사,김지현
MKT-2601-0930,01월_무신사_네이버_리타겟팅_930,2026-01-23,2026-01-28,네이버,리타겟팅,VIP,1056553,39425,2681,14982061,202638108,무신사,김지현
MKT-2601-0560,01월_무신사_카카오_퍼포먼스_560,2026-01-12,2026-01-26,카카오,퍼포먼스,신규유입,682232,10292,243,3136745,13952337,무신사,김지현
MKT-2601-1143,01월_무신사_틱톡_리타겟팅_1143,2026-01-18,2026-01-19,틱톡,리타겟팅,이탈방지,2510018,104236,9983,17910675,144745910,무신사,송민아
MKT-2601-0837,01월_무신사_유튜브_리타겟팅_837,2026-01-05,2026-01-19,유튜브,리타겟팅,브랜드관심,52229,2355,125,722406,10354363,무신사,이준혁
MKT-2601-1520,01월_무신사_틱톡_CRM_1520,2026-01-13,2026-01-25,틱톡,CRM,VIP,2282894,99408,8219,18050343,170770693,무신사,송민아
MKT-2601-0935,01월_29CM_네이버_리타겟팅_935,2026-01-09,2026-01-14,네이버,리타겟팅,VIP,265852,15365,1256,1627974,23327708,29CM,윤세영
MKT-2601-1144,01월_29CM_틱톡_리타겟팅_1144,2026-01-16,2026-01-28,틱톡,리타겟팅,2030여성,2731337,105282,5299,24062951,231324579,29CM,박서연
MKT-2601-0083,01월_29CM_유튜브_브랜딩_83,2026-01-07,2026-01-19,유튜브,브랜딩,VIP,3565487,28909,360,17075567,28898557,29CM,최유진
MKT-2601-1517,01월_29CM_틱톡_CRM_1517,2026-01-11,2026-01-15,틱톡,CRM,브랜드관심,1948441,164019,15627,16198260,138926524,29CM,정하늘
MKT-2601-0363,01월_무신사_틱톡_브랜딩_363,2026-01-14,2026-01-28,틱톡,브랜딩,VIP,3280482,27432,183,12480434,33609095,무신사,박서연
MKT-2601-0441,01월_29CM_인스타그램_퍼포먼스_441,2026-01-14,2026-01-25,인스타그램,퍼포먼스,2030여성,3784636,60889,2214,20352405,93936342,29CM,정하늘
MKT-2601-0536,01월_29CM_네이버_퍼포먼스_536,2026-01-12,2026-01-25,네이버,퍼포먼스,2030여성,703086,15915,415,2535515,10003627,29CM,최유진
MKT-2601-0974,01월_29CM_카카오_리타겟팅_974,2026-01-23,2026-01-30,카카오,리타겟팅,VIP,2123174,71199,5855,21931500,202248129,29CM,한도경
MKT-2601-0978,01월_무신사_카카오_리타겟팅_978,2026-01-24,2026-01-31,카카오,리타겟팅,신규유입,2159535,100054,5555,29416478,338476680,무신사,최유진
MKT-2601-1369,01월_29CM_카카오_CRM_1369,2026-01-07,2026-01-13,카카오,CRM,VIP,798480,56894,9832,11184888,76186304,29CM,박서연
MKT-2601-0586,01월_무신사_카카오_퍼포먼스_586,2026-01-13,2026-01-27,카카오,퍼포먼스,VIP,549615,10435,347,7876590,30606178,무신사,최유진
MKT-2601-0953,01월_무신사_카카오_리타겟팅_953,2026-01-07,2026-01-15,카카오,리타겟팅,신규유입,510275,20675,1615,6775247,94751963,무신사,박서연
MKT-2601-0991,01월_29CM_카카오_리타겟팅_991,2026-01-01,2026-01-04,카카오,리타겟팅,2030여성,1614121,89581,6473,24177458,270110790,29CM,송민아
MKT-2601-0128,01월_무신사_네이버_브랜딩_128,2026-01-17,2026-01-18,네이버,브랜딩,브랜드관심,937013,9802,83,11012502,19632354,무신사,박서연
MKT-2601-1319,01월_무신사_네이버_CRM_1319,2026-01-18,2026-01-28,네이버,CRM,브랜드관심,2593038,231158,22335,27800663,179649330,무신사,김지현
MKT-2601-1074,01월_29CM_CRM_리타겟팅_1074,2026-01-16,2026-01-25,CRM,리타겟팅,브랜드관심,2686731,150659,13010,29162583,409307610,29CM,이준혁
MKT-2601-0747,01월_무신사_틱톡_퍼포먼스_747,2026-01-17,2026-01-29,틱톡,퍼포먼스,브랜드관심,366003,10837,417,3992182,19654834,무신사,한도경
MKT-2601-1018,01월_무신사_앱푸시_리타겟팅_1018,2026-01-23,2026-01-27,앱푸시,리타겟팅,VIP,573423,27852,2625,8099571,100104516,무신사,박서연
MKT-2601-0099,01월_무신사_유튜브_브랜딩_99,2026-01-12,2026-01-19,유튜브,브랜딩,2030여성,3061226,37256,246,23055631,68906484,무신사,박서연
MKT-2601-0191,01월_무신사_카카오_브랜딩_191,2026-01-17,2026-01-21,카카오,브랜딩,브랜드관심,1356813,14409,179,9408545,26665791,무신사,송민아
MKT-2601-1021,01월_무신사_앱푸시_리타겟팅_1021,2026-01-20,2026-01-23,앱푸시,리타겟팅,이탈방지,5033114,233976,22756,17877658,145476588,무신사,정하늘
MKT-2601-0892,01월_무신사_유튜브_리타겟팅_892,2026-01-16,2026-01-25,유튜브,리타겟팅,신규유입,1598383,68486,6285,14069557,186363508,무신사,한도경
MKT-2601-0666,01월_29CM_앱푸시_퍼포먼스_666,2026-01-15,2026-01-19,앱푸시,퍼포먼스,신규유입,1083352,20596,836,3657213,11204643,29CM,최유진
MKT-2601-1327,01월_무신사_네이버_CRM_1327,2026-01-14,2026-01-25,네이버,CRM,VIP,2994501,202952,14854,10032448,59339452,무신사,한도경
MKT-2601-0305,01월_무신사_CRM_브랜딩_305,2026-01-15,2026-01-26,CRM,브랜딩,브랜드관심,1715431,17720,190,16201457,39241324,무신사,이준혁
MKT-2601-1420,01월_무신사_앱푸시_CRM_1420,2026-01-06,2026-01-19,앱푸시,CRM,MZ남성,892024,45991,3640,10695135,80210420,무신사,한도경
MKT-2601-0857,01월_29CM_유튜브_리타겟팅_857,2026-01-06,2026-01-13,유튜브,리타겟팅,VIP,1952605,96769,6215,10011507,100094194,29CM,송민아
MKT-2601-1118,01월_29CM_틱톡_리타겟팅_1118,2026-01-22,2026-01-29,틱톡,리타겟팅,MZ남성,983614,37485,2384,3595215,28798714,29CM,김지현
MKT-2601-0385,01월_무신사_틱톡_브랜딩_385,2026-01-17,2026-01-24,틱톡,브랜딩,신규유입,894104,13136,101,10839910,20715942,무신사,윤세영
MKT-2601-0928,01월_29CM_네이버_리타겟팅_928,2026-01-15,2026-01-16,네이버,리타겟팅,이탈방지,729374,26502,1873,7711161,105452074,29CM,이준혁
MKT-2601-0034,01월_29CM_인스타그램_브랜딩_34,2026-01-18,2026-01-19,인스타그램,브랜딩,VIP,2330161,17636,243,26886504,41539424,29CM,한도경
MKT-2601-0951,01월_29CM_카카오_리타겟팅_951,2026-01-13,2026-01-17,카카오,리타겟팅,신규유입,2533885,98000,8533,27194489,369949885,29CM,김지현
MKT-2601-0596,01월_무신사_카카오_퍼포먼스_596,2026-01-03,2026-01-12,카카오,퍼포먼스,VIP,790910,19812,910,2498697,11555704,무신사,이준혁
MKT-2601-1358,01월_무신사_카카오_CRM_1358,2026-01-11,2026-01-18,카카오,CRM,2030여성,2560802,177361,16612,23732537,208515659,무신사,정하늘
MKT-2601-1235,01월_29CM_유튜브_CRM_1235,2026-01-07,2026-01-20,유튜브,CRM,신규유입,2783815,133082,13099,17100678,92804038,29CM,이준혁
MKT-2601-0074,01월_무신사_유튜브_브랜딩_74,2026-01-12,2026-01-26,유튜브,브랜딩,MZ남성,1508555,21243,296,15856800,31645208,무신사,최유진
MKT-2601-1512,01월_무신사_틱톡_CRM_1512,2026-01-04,2026-01-05,틱톡,CRM,2030여성,2008812,100047,9917,26689990,136029190,무신사,정하늘
MKT-2601-0257,01월_무신사_앱푸시_브랜딩_257,2026-01-03,2026-01-16,앱푸시,브랜딩,이탈방지,2172288,23017,123,13716564,40155534,무신사,윤세영
MKT-2601-0915,01월_무신사_네이버_리타겟팅_915,2026-01-24,2026-01-31,네이버,리타겟팅,이탈방지,4725666,251788,23936,20121513,298293688,무신사,송민아
MKT-2601-1488,01월_29CM_CRM_CRM_1488,2026-01-18,2026-01-20,CRM,CRM,신규유입,121940,6853,969,1759150,9989073,29CM,이준혁
MKT-2601-0963,01월_무신사_카카오_리타겟팅_963,2026-01-11,2026-01-23,카카오,리타겟팅,2030여성,288626,13860,1327,3999257,57147300,무신사,김지현
MKT-2601-0954,01월_29CM_카카오_리타겟팅_954,2026-01-14,2026-01-17,카카오,리타겟팅,신규유입,2371685,128549,9207,19681384,253090786,29CM,김지현
MKT-2601-0280,01월_29CM_CRM_브랜딩_280,2026-01-08,2026-01-17,CRM,브랜딩,2030여성,2193643,22184,153,27509232,56998858,29CM,이준혁
MKT-2601-0260,01월_무신사_앱푸시_브랜딩_260,2026-01-01,2026-01-04,앱푸시,브랜딩,VIP,1849088,10491,106,13046147,37288094,무신사,한도경
MKT-2601-0712,01월_무신사_CRM_퍼포먼스_712,2026-01-05,2026-01-14,CRM,퍼포먼스,2030여성,2061760,54264,2491,24177776,101295619,무신사,김지현
MKT-2601-1091,01월_무신사_CRM_리타겟팅_1091,2026-01-17,2026-01-27,CRM,리타겟팅,이탈방지,1388395,78620,4100,11988612,160277347,무신사,정하늘
MKT-2601-1441,01월_무신사_앱푸시_CRM_1441,2026-01-08,2026-01-09,앱푸시,CRM,이탈방지,1244029,50511,3323,14218645,80293599,무신사,이준혁
MKT-2601-0117,01월_무신사_네이버_브랜딩_117,2026-01-08,2026-01-19,네이버,브랜딩,VIP,1662629,17722,262,12708223,36138471,무신사,송민아
MKT-2601-1513,01월_29CM_틱톡_CRM_1513,2026-01-14,2026-01-20,틱톡,CRM,신규유입,2949995,180587,21406,12072069,93011031,29CM,정하늘
MKT-2601-1170,01월_무신사_틱톡_리타겟팅_1170,2026-01-03,2026-01-06,틱톡,리타겟팅,이탈방지,642648,36609,3145,6140878,49198865,무신사,한도경
MKT-2601-0615,01월_무신사_앱푸시_퍼포먼스_615,2026-01-17,2026-01-24,앱푸시,퍼포먼스,2030여성,1079399,28342,708,12895096,48010178,무신사,이준혁
MKT-2601-0356,01월_무신사_틱톡_브랜딩_356,2026-01-03,2026-01-12,틱톡,브랜딩,2030여성,154520,1596,13,1517410,2753171,무신사,송민아
MKT-2601-1419,01월_29CM_앱푸시_CRM_1419,2026-01-12,2026-01-22,앱푸시,CRM,2030여성,428160,29861,3390,2496737,19761686,29CM,최유진
MKT-2601-1416,01월_무신사_앱푸시_CRM_1416,2026-01-05,2026-01-12,앱푸시,CRM,이탈방지,1259858,53524,6123,11188938,111608712,무신사,정하늘
MKT-2601-0725,01월_29CM_CRM_퍼포먼스_725,2026-01-06,2026-01-19,CRM,퍼포먼스,브랜드관심,2114474,32467,1487,29027942,130376114,29CM,김지현
MKT-2601-0061,01월_29CM_유튜브_브랜딩_61,2026-01-09,2026-01-14,유튜브,브랜딩,MZ남성,7859680,81828,470,27587587,66673051,29CM,정하늘
MKT-2601-1492,01월_29CM_CRM_CRM_1492,2026-01-22,2026-01-26,CRM,CRM,2030여성,699132,45945,4201,8058010,58268141,29CM,윤세영
MKT-2601-1303,01월_29CM_네이버_CRM_1303,2026-01-05,2026-01-19,네이버,CRM,2030여성,127089,6509,1159,1539267,11197868,29CM,한도경
MKT-2601-1121,01월_무신사_틱톡_리타겟팅_1121,2026-01-14,2026-01-23,틱톡,리타겟팅,VIP,95478,3299,205,1205042,14802379,무신사,한도경
MKT-2601-0880,01월_29CM_유튜브_리타겟팅_880,2026-01-10,2026-01-16,유튜브,리타겟팅,브랜드관심,1574612,56964,3422,18711622,266630622,29CM,박서연
MKT-2601-0587,01월_무신사_카카오_퍼포먼스_587,2026-01-13,2026-01-19,카카오,퍼포먼스,VIP,126495,3488,70,532255,2244463,무신사,송민아
MKT-2601-0824,01월_무신사_인스타그램_리타겟팅_824,2026-01-08,2026-01-09,인스타그램,리타겟팅,MZ남성,2848954,94748,5593,21528788,186687121,무신사,박서연
MKT-2601-1328,01월_29CM_네이버_CRM_1328,2026-01-12,2026-01-15,네이버,CRM,2030여성,2433035,190136,32531,14538796,128077847,29CM,김지현
MKT-2601-0245,01월_29CM_앱푸시_브랜딩_245,2026-01-11,2026-01-17,앱푸시,브랜딩,2030여성,2029873,31202,317,23743933,51952205,29CM,박서연
MKT-2601-1073,01월_29CM_CRM_리타겟팅_1073,2026-01-13,2026-01-19,CRM,리타겟팅,MZ남성,3040716,177222,17150,20393685,198641159,29CM,박서연
MKT-2601-0685,01월_무신사_CRM_퍼포먼스_685,2026-01-12,2026-01-15,CRM,퍼포먼스,브랜드관심,34932,1139,42,520058,2662631,무신사,송민아
MKT-2601-1424,01월_29CM_앱푸시_CRM_1424,2026-01-01,2026-01-04,앱푸시,CRM,브랜드관심,1761227,87754,10793,25575571,163393641,29CM,한도경
MKT-2601-0856,01월_무신사_유튜브_리타겟팅_856,2026-01-19,2026-01-20,유튜브,리타겟팅,브랜드관심,57856,1781,93,835940,11635142,무신사,한도경
MKT-2601-1070,01월_무신사_CRM_리타겟팅_1070,2026-01-18,2026-01-23,CRM,리타겟팅,신규유입,1950032,128638,9735,22371557,243244375,무신사,최유진
MKT-2601-1128,01월_무신사_틱톡_리타겟팅_1128,2026-01-09,2026-01-19,틱톡,리타겟팅,브랜드관심,588721,32900,2486,2822855,22946401,무신사,송민아
MKT-2601-0865,01월_무신사_유튜브_리타겟팅_865,2026-01-19,2026-01-31,유튜브,리타겟팅,신규유입,1026525,55622,3823,5992569,65584537,무신사,정하늘
MKT-2601-1295,01월_29CM_네이버_CRM_1295,2026-01-12,2026-01-16,네이버,CRM,MZ남성,638888,35762,4590,6769542,48021984,29CM,김지현
MKT-2601-0422,01월_29CM_인스타그램_퍼포먼스_422,2026-01-08,2026-01-16,인스타그램,퍼포먼스,VIP,4942460,117789,4474,23607457,111004099,29CM,윤세영
MKT-2601-0902,01월_29CM_네이버_리타겟팅_902,2026-01-13,2026-01-22,네이버,리타겟팅,VIP,726361,36341,2031,3487348,50761340,29CM,이준혁
MKT-2601-0430,01월_무신사_인스타그램_퍼포먼스_430,2026-01-10,2026-01-17,인스타그램,퍼포먼스,2030여성,1727728,58386,2737,8618570,42771097,무신사,정하늘
MKT-2601-1139,01월_29CM_틱톡_리타겟팅_1139,2026-01-20,2026-01-25,틱톡,리타겟팅,이탈방지,1253198,75179,6402,17093130,253648515,29CM,이준혁
MKT-2601-0526,01월_29CM_네이버_퍼포먼스_526,2026-01-14,2026-01-24,네이버,퍼포먼스,2030여성,2875160,83076,2510,16263387,83292899,29CM,송민아
MKT-2601-0774,01월_무신사_틱톡_퍼포먼스_774,2026-01-24,2026-01-31,틱톡,퍼포먼스,MZ남성,1429455,41334,970,9793923,44657962,무신사,김지현
MKT-2601-1399,01월_29CM_앱푸시_CRM_1399,2026-01-23,2026-01-31,앱푸시,CRM,MZ남성,1961483,101121,12616,17163871,167574796,29CM,최유진
