주문번호,주문일,주문시간,요일,인원수,SKU,카테고리,메뉴명,수량,단가,합계,원가합계,결제수단
P-260408-0701,2026-04-08,20:34,수,2,B003,음료,수정과,2,5000,10000,2400,카드
P-260408-0701,2026-04-08,20:34,수,2,E003,디저트,쌍화차,1,7000,7000,1800,카드
P-260408-0702,2026-04-08,14:36,수,8,S002,식사,한우육개장,2,21000,42000,16400,간편결제
P-260408-0702,2026-04-08,14:36,수,8,S001,식사,갈비탕,1,19000,19000,7800,간편결제
P-260408-0702,2026-04-08,14:36,수,8,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,간편결제
P-260408-0702,2026-04-08,14:36,수,8,S009,식사,한우 육회비빔밥,1,22000,22000,10500,간편결제
P-260408-0702,2026-04-08,14:36,수,8,S010,식사,들기름 막국수,2,13000,26000,8400,간편결제
P-260408-0702,2026-04-08,14:36,수,8,S005,식사,간장게장 정식,1,32000,32000,14000,간편결제
P-260408-0703,2026-04-08,14:21,수,3,S009,식사,한우 육회비빔밥,2,22000,44000,21000,카드
P-260408-0703,2026-04-08,14:21,수,3,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260408-0703,2026-04-08,14:21,수,3,D003,사이드,감자전,1,14000,14000,3200,카드
P-260408-0704,2026-04-08,22:40,수,4,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260408-0704,2026-04-08,22:40,수,4,S004,식사,묵은지등갈비찜 (대),1,58000,58000,21000,카드
P-260408-0704,2026-04-08,22:40,수,4,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260408-0704,2026-04-08,22:40,수,4,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260408-0704,2026-04-08,22:40,수,4,A002,주류,처음처럼,1,5000,5000,1200,카드
P-260408-0704,2026-04-08,22:40,수,4,A003,주류,테라,1,6000,6000,1500,카드
P-260408-0705,2026-04-08,11:04,수,3,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260408-0705,2026-04-08,11:04,수,3,M003,코스,"런치 한상 (1인, 평일점심)",2,19000,38000,19600,카드
P-260408-0705,2026-04-08,11:04,수,3,B005,음료,오미자차,2,6000,12000,3000,카드
P-260408-0706,2026-04-08,20:28,수,6,S008,식사,보쌈 (대),1,52000,52000,19500,카드
P-260408-0706,2026-04-08,20:28,수,6,S004,식사,묵은지등갈비찜 (대),1,58000,58000,21000,카드
P-260408-0706,2026-04-08,20:28,수,6,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260408-0706,2026-04-08,20:28,수,6,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260408-0706,2026-04-08,20:28,수,6,A005,주류,한라산,1,14000,14000,4500,카드
P-260408-0706,2026-04-08,20:28,수,6,A002,주류,처음처럼,1,5000,5000,1200,카드
P-260408-0706,2026-04-08,20:28,수,6,A001,주류,참이슬 후레쉬,1,5000,5000,1200,카드
P-260408-0707,2026-04-08,19:33,수,4,S001,식사,갈비탕,1,19000,19000,7800,계좌이체
P-260408-0707,2026-04-08,19:33,수,4,S009,식사,한우 육회비빔밥,1,22000,22000,10500,계좌이체
P-260408-0707,2026-04-08,19:33,수,4,D001,사이드,한치회무침,1,22000,22000,7800,계좌이체
P-260408-0707,2026-04-08,19:33,수,4,D006,사이드,계란말이,1,9000,9000,2400,계좌이체
P-260408-0707,2026-04-08,19:33,수,4,D007,사이드,도토리묵,1,11000,11000,2800,계좌이체
P-260408-0707,2026-04-08,19:33,수,4,A001,주류,참이슬 후레쉬,2,5000,10000,2400,계좌이체
P-260408-0707,2026-04-08,19:33,수,4,A007,주류,막걸리 (병),2,8000,16000,3600,계좌이체
P-260408-0707,2026-04-08,19:33,수,4,B003,음료,수정과,2,5000,10000,2400,계좌이체
P-260408-0708,2026-04-08,18:05,수,4,S004,식사,묵은지등갈비찜 (대),1,58000,58000,21000,카드
P-260408-0708,2026-04-08,18:05,수,4,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260408-0708,2026-04-08,18:05,수,4,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260408-0708,2026-04-08,18:05,수,4,D003,사이드,감자전,1,14000,14000,3200,카드
P-260408-0708,2026-04-08,18:05,수,4,A004,주류,카스,2,6000,12000,3000,카드
P-260408-0708,2026-04-08,18:05,수,4,A003,주류,테라,2,6000,12000,3000,카드
P-260408-0708,2026-04-08,18:05,수,4,B001,음료,사이다,1,4000,4000,900,카드
P-260408-0709,2026-04-08,21:14,수,6,S008,식사,보쌈 (대),1,52000,52000,19500,카드
P-260408-0709,2026-04-08,21:14,수,6,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260408-0709,2026-04-08,21:14,수,6,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260408-0709,2026-04-08,21:14,수,6,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260408-0709,2026-04-08,21:14,수,6,A001,주류,참이슬 후레쉬,2,5000,10000,2400,카드
P-260408-0709,2026-04-08,21:14,수,6,A006,주류,복분자주 (병),2,22000,44000,13600,카드
P-260408-0709,2026-04-08,21:14,수,6,A004,주류,카스,1,6000,6000,1500,카드
P-260408-0710,2026-04-08,20:03,수,3,M001,코스,청기와 한정식 (1인),3,39000,117000,49500,카드
P-260408-0710,2026-04-08,20:03,수,3,A008,주류,전통주 페어링 코스,2,49000,98000,36000,카드
P-260408-0711,2026-04-08,12:00,수,2,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260408-0711,2026-04-08,12:00,수,2,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,카드
P-260408-0711,2026-04-08,12:00,수,2,B003,음료,수정과,2,5000,10000,2400,카드
P-260408-0712,2026-04-08,12:49,수,2,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,카드
P-260408-0712,2026-04-08,12:49,수,2,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260408-0712,2026-04-08,12:49,수,2,B001,음료,사이다,2,4000,8000,1800,카드
P-260408-0713,2026-04-08,13:50,수,2,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260408-0713,2026-04-08,13:50,수,2,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260408-0714,2026-04-08,19:21,수,3,S003,식사,묵은지등갈비찜 (소),1,38000,38000,12500,카드
P-260408-0714,2026-04-08,19:21,수,3,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260408-0714,2026-04-08,19:21,수,3,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260408-0714,2026-04-08,19:21,수,3,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260408-0714,2026-04-08,19:21,수,3,A003,주류,테라,1,6000,6000,1500,카드
P-260408-0715,2026-04-08,23:37,수,2,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260408-0715,2026-04-08,23:37,수,2,D003,사이드,감자전,1,14000,14000,3200,카드
P-260408-0715,2026-04-08,23:37,수,2,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260408-0715,2026-04-08,23:37,수,2,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260408-0715,2026-04-08,23:37,수,2,A005,주류,한라산,1,14000,14000,4500,카드
P-260408-0716,2026-04-08,18:51,수,5,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260408-0716,2026-04-08,18:51,수,5,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260408-0716,2026-04-08,18:51,수,5,A002,주류,처음처럼,3,5000,15000,3600,카드
P-260408-0716,2026-04-08,18:51,수,5,B001,음료,사이다,2,4000,8000,1800,카드
P-260408-0717,2026-04-08,18:03,수,8,S004,식사,묵은지등갈비찜 (대),1,58000,58000,21000,간편결제
P-260408-0717,2026-04-08,18:03,수,8,D004,사이드,해물파전,1,17000,17000,4500,간편결제
P-260408-0717,2026-04-08,18:03,수,8,A002,주류,처음처럼,2,5000,10000,2400,간편결제
P-260408-0717,2026-04-08,18:03,수,8,A003,주류,테라,2,6000,12000,3000,간편결제
P-260408-0718,2026-04-08,11:42,수,3,S005,식사,간장게장 정식,1,32000,32000,14000,간편결제
P-260408-0718,2026-04-08,11:42,수,3,S002,식사,한우육개장,2,21000,42000,16400,간편결제
P-260408-0719,2026-04-08,22:27,수,2,M001,코스,청기와 한정식 (1인),2,39000,78000,33000,카드
P-260408-0720,2026-04-08,17:59,수,4,S001,식사,갈비탕,1,19000,19000,7800,현금
P-260408-0720,2026-04-08,17:59,수,4,S009,식사,한우 육회비빔밥,1,22000,22000,10500,현금
P-260408-0720,2026-04-08,17:59,수,4,D006,사이드,계란말이,1,9000,9000,2400,현금
P-260408-0720,2026-04-08,17:59,수,4,D003,사이드,감자전,1,14000,14000,3200,현금
P-260408-0720,2026-04-08,17:59,수,4,D001,사이드,한치회무침,1,22000,22000,7800,현금
P-260408-0720,2026-04-08,17:59,수,4,A002,주류,처음처럼,3,5000,15000,3600,현금
P-260408-0720,2026-04-08,17:59,수,4,B004,음료,식혜,2,5000,10000,2400,현금
P-260408-0721,2026-04-08,23:01,수,2,S007,식사,보쌈 (소),1,32000,32000,11000,카드
P-260408-0721,2026-04-08,23:01,수,2,D003,사이드,감자전,1,14000,14000,3200,카드
P-260408-0721,2026-04-08,23:01,수,2,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260408-0721,2026-04-08,23:01,수,2,A001,주류,참이슬 후레쉬,2,5000,10000,2400,카드
P-260408-0721,2026-04-08,23:01,수,2,E001,디저트,흑임자 아이스크림,1,7000,7000,1800,카드
P-260408-0722,2026-04-08,19:11,수,3,S003,식사,묵은지등갈비찜 (소),1,38000,38000,12500,카드
P-260408-0722,2026-04-08,19:11,수,3,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260408-0722,2026-04-08,19:11,수,3,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260408-0722,2026-04-08,19:11,수,3,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260408-0722,2026-04-08,19:11,수,3,A001,주류,참이슬 후레쉬,2,5000,10000,2400,카드
P-260408-0723,2026-04-08,20:52,수,8,S004,식사,묵은지등갈비찜 (대),1,58000,58000,21000,카드
P-260408-0723,2026-04-08,20:52,수,8,D003,사이드,감자전,1,14000,14000,3200,카드
P-260408-0723,2026-04-08,20:52,수,8,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260408-0723,2026-04-08,20:52,수,8,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260408-0723,2026-04-08,20:52,수,8,A001,주류,참이슬 후레쉬,1,5000,5000,1200,카드
P-260408-0723,2026-04-08,20:52,수,8,A007,주류,막걸리 (병),2,8000,16000,3600,카드
P-260408-0723,2026-04-08,20:52,수,8,A003,주류,테라,2,6000,12000,3000,카드
P-260408-0723,2026-04-08,20:52,수,8,A002,주류,처음처럼,2,5000,10000,2400,카드
P-260408-0724,2026-04-08,19:05,수,3,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260408-0724,2026-04-08,19:05,수,3,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260408-0724,2026-04-08,19:05,수,3,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260408-0724,2026-04-08,19:05,수,3,A001,주류,참이슬 후레쉬,2,5000,10000,2400,카드
P-260408-0725,2026-04-08,20:49,수,2,M001,코스,청기와 한정식 (1인),2,39000,78000,33000,카드
P-260408-0725,2026-04-08,20:49,수,2,E004,디저트,수제 한과 모듬,1,9000,9000,2400,카드
P-260408-0726,2026-04-08,19:25,수,2,S001,식사,갈비탕,1,19000,19000,7800,현금
P-260408-0726,2026-04-08,19:25,수,2,D007,사이드,도토리묵,1,11000,11000,2800,현금
P-260408-0726,2026-04-08,19:25,수,2,D003,사이드,감자전,1,14000,14000,3200,현금
P-260408-0726,2026-04-08,19:25,수,2,D006,사이드,계란말이,1,9000,9000,2400,현금
P-260408-0726,2026-04-08,19:25,수,2,A005,주류,한라산,1,14000,14000,4500,현금
P-260408-0726,2026-04-08,19:25,수,2,B001,음료,사이다,1,4000,4000,900,현금
P-260408-0727,2026-04-08,20:31,수,3,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260408-0727,2026-04-08,20:31,수,3,S007,식사,보쌈 (소),1,32000,32000,11000,카드
P-260408-0727,2026-04-08,20:31,수,3,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260408-0727,2026-04-08,20:31,수,3,D006,사이드,계란말이,1,9000,9000,2400,카드
P-260408-0727,2026-04-08,20:31,수,3,A004,주류,카스,1,6000,6000,1500,카드
P-260408-0728,2026-04-08,20:17,수,8,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260408-0728,2026-04-08,20:17,수,8,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260408-0728,2026-04-08,20:17,수,8,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260408-0728,2026-04-08,20:17,수,8,A001,주류,참이슬 후레쉬,1,5000,5000,1200,카드
P-260408-0728,2026-04-08,20:17,수,8,A003,주류,테라,2,6000,12000,3000,카드
P-260408-0728,2026-04-08,20:17,수,8,A002,주류,처음처럼,1,5000,5000,1200,카드
P-260408-0728,2026-04-08,20:17,수,8,A006,주류,복분자주 (병),2,22000,44000,13600,카드
P-260408-0729,2026-04-08,13:41,수,2,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260408-0729,2026-04-08,13:41,수,2,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260408-0730,2026-04-08,23:31,수,3,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260408-0730,2026-04-08,23:31,수,3,D003,사이드,감자전,1,14000,14000,3200,카드
P-260408-0730,2026-04-08,23:31,수,3,A003,주류,테라,1,6000,6000,1500,카드
P-260408-0730,2026-04-08,23:31,수,3,B004,음료,식혜,1,5000,5000,1200,카드
P-260408-0730,2026-04-08,23:31,수,3,E002,디저트,약과 3종,1,6000,6000,1500,카드
P-260408-0731,2026-04-08,13:26,수,4,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260408-0731,2026-04-08,13:26,수,4,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260408-0731,2026-04-08,13:26,수,4,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260408-0731,2026-04-08,13:26,수,4,S010,식사,들기름 막국수,1,13000,13000,4200,카드
P-260408-0732,2026-04-08,14:15,수,3,S009,식사,한우 육회비빔밥,1,22000,22000,10500,간편결제
P-260408-0732,2026-04-08,14:15,수,3,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,간편결제
P-260408-0732,2026-04-08,14:15,수,3,S001,식사,갈비탕,1,19000,19000,7800,간편결제
P-260408-0732,2026-04-08,14:15,수,3,B005,음료,오미자차,2,6000,12000,3000,간편결제
P-260408-0733,2026-04-08,21:20,수,2,M001,코스,청기와 한정식 (1인),2,39000,78000,33000,간편결제
P-260408-0733,2026-04-08,21:20,수,2,A008,주류,전통주 페어링 코스,1,49000,49000,18000,간편결제
P-260408-0733,2026-04-08,21:20,수,2,E003,디저트,쌍화차,1,7000,7000,1800,간편결제
P-260408-0734,2026-04-08,12:15,수,4,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260408-0734,2026-04-08,12:15,수,4,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260408-0734,2026-04-08,12:15,수,4,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260408-0734,2026-04-08,12:15,수,4,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260408-0734,2026-04-08,12:15,수,4,B003,음료,수정과,2,5000,10000,2400,카드
P-260408-0735,2026-04-08,20:08,수,2,M001,코스,청기와 한정식 (1인),2,39000,78000,33000,카드
P-260408-0735,2026-04-08,20:08,수,2,A001,주류,참이슬 후레쉬,2,5000,10000,2400,카드
P-260408-0735,2026-04-08,20:08,수,2,E004,디저트,수제 한과 모듬,1,9000,9000,2400,카드
P-260408-0736,2026-04-08,13:16,수,2,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260408-0736,2026-04-08,13:16,수,2,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,카드
P-260408-0736,2026-04-08,13:16,수,2,B003,음료,수정과,2,5000,10000,2400,카드
P-260408-0737,2026-04-08,21:27,수,2,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260408-0737,2026-04-08,21:27,수,2,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260408-0737,2026-04-08,21:27,수,2,D003,사이드,감자전,1,14000,14000,3200,카드
P-260408-0737,2026-04-08,21:27,수,2,A001,주류,참이슬 후레쉬,2,5000,10000,2400,카드
P-260408-0737,2026-04-08,21:27,수,2,B002,음료,콜라,2,4000,8000,1800,카드
P-260408-0738,2026-04-08,13:38,수,2,S010,식사,들기름 막국수,2,13000,26000,8400,간편결제
P-260408-0739,2026-04-08,16:03,수,4,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260408-0739,2026-04-08,16:03,수,4,S008,식사,보쌈 (대),1,52000,52000,19500,카드
P-260408-0739,2026-04-08,16:03,수,4,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260408-0739,2026-04-08,16:03,수,4,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260408-0739,2026-04-08,16:03,수,4,D005,사이드,한우 떡갈비 (2장),1,24000,24000,9800,카드
P-260408-0739,2026-04-08,16:03,수,4,A001,주류,참이슬 후레쉬,4,5000,20000,4800,카드
P-260408-0739,2026-04-08,16:03,수,4,E001,디저트,흑임자 아이스크림,1,7000,7000,1800,카드
P-260408-0740,2026-04-08,12:53,수,2,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,카드
P-260408-0740,2026-04-08,12:53,수,2,M003,코스,"런치 한상 (1인, 평일점심)",1,19000,19000,9800,카드
P-260408-0741,2026-04-08,20:49,수,3,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260408-0741,2026-04-08,20:49,수,3,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260408-0741,2026-04-08,20:49,수,3,A006,주류,복분자주 (병),1,22000,22000,6800,카드
P-260408-0742,2026-04-08,18:10,수,2,S007,식사,보쌈 (소),1,32000,32000,11000,카드
P-260408-0742,2026-04-08,18:10,수,2,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260408-0742,2026-04-08,18:10,수,2,D001,사이드,한치회무침,1,22000,22000,7800,카드
P-260408-0742,2026-04-08,18:10,수,2,A006,주류,복분자주 (병),1,22000,22000,6800,카드
P-260408-0743,2026-04-08,13:53,수,2,S001,식사,갈비탕,1,19000,19000,7800,간편결제
P-260408-0743,2026-04-08,13:53,수,2,M001,코스,청기와 한정식 (1인),1,39000,39000,16500,간편결제
P-260408-0744,2026-04-08,18:58,수,4,S004,식사,묵은지등갈비찜 (대),1,58000,58000,21000,카드
P-260408-0744,2026-04-08,18:58,수,4,S002,식사,한우육개장,1,21000,21000,8200,카드
P-260408-0744,2026-04-08,18:58,수,4,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260408-0744,2026-04-08,18:58,수,4,A007,주류,막걸리 (병),2,8000,16000,3600,카드
P-260408-0744,2026-04-08,18:58,수,4,B003,음료,수정과,2,5000,10000,2400,카드
P-260408-0745,2026-04-08,14:10,수,4,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260408-0745,2026-04-08,14:10,수,4,S009,식사,한우 육회비빔밥,1,22000,22000,10500,카드
P-260408-0745,2026-04-08,14:10,수,4,M003,코스,"런치 한상 (1인, 평일점심)",2,19000,38000,19600,카드
P-260408-0745,2026-04-08,14:10,수,4,B005,음료,오미자차,2,6000,12000,3000,카드
P-260408-0746,2026-04-08,19:41,수,3,S001,식사,갈비탕,1,19000,19000,7800,카드
P-260408-0746,2026-04-08,19:41,수,3,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260408-0746,2026-04-08,19:41,수,3,D002,사이드,수육 (소),1,26000,26000,8500,카드
P-260408-0746,2026-04-08,19:41,수,3,A001,주류,참이슬 후레쉬,1,5000,5000,1200,카드
P-260408-0747,2026-04-08,21:45,수,3,S003,식사,묵은지등갈비찜 (소),1,38000,38000,12500,카드
P-260408-0747,2026-04-08,21:45,수,3,S005,식사,간장게장 정식,1,32000,32000,14000,카드
P-260408-0747,2026-04-08,21:45,수,3,D004,사이드,해물파전,1,17000,17000,4500,카드
P-260408-0747,2026-04-08,21:45,수,3,A001,주류,참이슬 후레쉬,1,5000,5000,1200,카드
P-260408-0747,2026-04-08,21:45,수,3,E004,디저트,수제 한과 모듬,1,9000,9000,2400,카드
P-260408-0748,2026-04-08,20:21,수,2,M002,코스,청기와 프리미엄 한정식 (1인),2,59000,118000,48000,계좌이체
P-260408-0749,2026-04-08,20:27,수,4,S004,식사,묵은지등갈비찜 (대),1,58000,58000,21000,카드
P-260408-0749,2026-04-08,20:27,수,4,D003,사이드,감자전,1,14000,14000,3200,카드
P-260408-0749,2026-04-08,20:27,수,4,D007,사이드,도토리묵,1,11000,11000,2800,카드
P-260408-0749,2026-04-08,20:27,수,4,D004,사이드,해물파전,1,17000,17000,4500,카드
