date,client_name,industry,platform,campaign_type,campaign_name,impressions,clicks,spend_krw,conversions,revenue_krw,CTR,CPC_krw,CPM_krw,CVR,CPA_krw,ROAS
2026-03-02,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 봄시즌_신메뉴,19477,387,249048,10,1009604,1.99,644,12787,2.58,24905,405
2026-03-03,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 봄시즌_신메뉴,15305,325,217598,10,1303718,2.12,670,14217,3.08,21760,599
2026-03-04,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 봄시즌_신메뉴,15295,353,183860,12,1034366,2.31,521,12021,3.4,15322,563
2026-03-05,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 봄시즌_신메뉴,16512,294,181602,8,712819,1.78,618,10998,2.72,22700,393
2026-03-06,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 봄시즌_신메뉴,16343,333,238915,12,1341082,2.04,717,14619,3.6,19910,561
2026-03-07,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 봄시즌_신메뉴,20342,443,242573,14,1145602,2.18,548,11925,3.16,17327,472
2026-03-08,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 봄시즌_신메뉴,22670,494,320441,17,1916131,2.18,649,14135,3.44,18849,598
2026-03-09,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 봄시즌_신메뉴,17976,429,279802,14,1094554,2.39,652,15565,3.26,19986,391
2026-03-10,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 봄시즌_신메뉴,18157,524,275633,19,1734618,2.89,526,15181,3.63,14507,629
2026-03-11,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 봄시즌_신메뉴,20633,582,366607,31,2881509,2.82,630,17768,5.33,11826,786
2026-03-12,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 봄시즌_신메뉴,16556,595,323840,33,3117749,3.59,544,19560,5.55,9813,963
2026-03-13,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 봄시즌_신메뉴,18785,695,375472,31,3350196,3.7,540,19988,4.46,12112,892
2026-03-14,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 봄시즌_신메뉴,17163,610,368411,40,3677542,3.55,604,21465,6.56,9210,998
2026-03-15,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 봄시즌_신메뉴,11478,242,164718,6,831979,2.11,681,14351,2.48,27453,505
2026-03-16,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 봄시즌_신메뉴,18215,381,200328,12,926493,2.09,526,10998,3.15,16694,462
2026-03-17,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 봄시즌_신메뉴,17418,343,187503,9,944367,1.97,547,10765,2.62,20834,504
2026-03-18,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 봄시즌_신메뉴,17947,423,220607,16,1075766,2.36,522,12292,3.78,13788,488
2026-03-19,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 봄시즌_신메뉴,15664,343,210605,13,900724,2.19,614,13445,3.79,16200,428
2026-03-20,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 봄시즌_신메뉴,21452,456,277677,13,1602622,2.13,609,12944,2.85,21360,577
2026-03-21,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 봄시즌_신메뉴,16883,389,287060,13,1881595,2.3,738,17003,3.34,22082,655
2026-03-22,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 봄시즌_신메뉴,15123,423,224635,16,1122476,2.8,531,14854,3.78,14040,500
2026-03-23,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 봄시즌_신메뉴,13666,310,222262,12,1235508,2.27,717,16264,3.87,18522,556
2026-03-24,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 봄시즌_신메뉴,18324,460,247674,18,1021613,2.51,538,13516,3.91,13760,412
2026-03-25,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 봄시즌_신메뉴,17331,438,270952,15,1646349,2.53,619,15634,3.42,18063,608
2026-03-26,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 봄시즌_신메뉴,13540,319,216154,10,1026939,2.36,678,15964,3.13,21615,475
2026-03-27,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 봄시즌_신메뉴,15084,341,244633,10,1318970,2.26,717,16218,2.93,24463,539
2026-03-28,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 봄시즌_신메뉴,13526,295,218683,11,1483354,2.18,741,16168,3.73,19880,678
2026-03-29,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 봄시즌_신메뉴,14039,353,221796,15,1539409,2.51,628,15799,4.25,14786,694
2026-03-30,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 봄시즌_신메뉴,18672,418,232586,11,1349616,2.24,556,12456,2.63,21144,580
2026-03-31,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 봄시즌_신메뉴,25566,528,279768,19,1157091,2.07,530,10943,3.6,14725,414
2026-03-01,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 화이트데이_디너세트,13123,291,191503,12,1222445,2.22,658,14593,4.12,15959,638
2026-03-02,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 화이트데이_디너세트,9865,223,156337,9,846123,2.26,701,15848,4.04,17371,541
2026-03-03,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 화이트데이_디너세트,15380,318,215449,12,1444514,2.07,678,14008,3.77,17954,670
2026-03-04,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 화이트데이_디너세트,9721,193,159911,6,874799,1.99,829,16450,3.11,26652,547
2026-03-05,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 화이트데이_디너세트,9827,208,175286,8,1139043,2.12,843,17837,3.85,21911,650
2026-03-06,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 화이트데이_디너세트,8713,195,160704,6,1116238,2.24,824,18444,3.08,26784,695
2026-03-07,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 화이트데이_디너세트,13542,250,206552,9,1243320,1.85,826,15253,3.6,22950,602
2026-03-08,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 화이트데이_디너세트,13827,356,221143,13,1679978,2.57,621,15994,3.65,17011,760
2026-03-09,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 화이트데이_디너세트,10357,210,179222,7,1060221,2.03,853,17304,3.33,25603,592
2026-03-10,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 화이트데이_디너세트,12969,422,310602,19,2710427,3.25,736,23950,4.5,16347,873
2026-03-11,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 화이트데이_디너세트,13158,377,253269,22,1884101,2.87,672,19248,5.84,11512,744
2026-03-12,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 화이트데이_디너세트,11441,376,251598,22,1831092,3.29,669,21991,5.85,11436,728
2026-03-13,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 화이트데이_디너세트,12968,461,352452,27,3576201,3.55,765,27179,5.86,13054,1015
2026-03-14,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 화이트데이_디너세트,11256,460,386929,37,3079211,4.09,841,34375,8.04,10458,796
2026-03-15,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 화이트데이_디너세트,17436,285,199821,11,908217,1.63,701,11460,3.86,18166,455
2026-03-16,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 화이트데이_디너세트,19434,339,204293,12,1036517,1.74,603,10512,3.54,17024,507
2026-03-17,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 화이트데이_디너세트,14216,276,198653,8,1246828,1.94,720,13974,2.9,24832,628
2026-03-18,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 화이트데이_디너세트,16151,339,206594,13,1324806,2.1,609,12791,3.83,15892,641
2026-03-19,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 화이트데이_디너세트,12922,316,186278,11,1363159,2.45,589,14416,3.48,16934,732
2026-03-20,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 화이트데이_디너세트,14883,312,214986,13,1173965,2.1,689,14445,4.17,16537,546
2026-03-21,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 화이트데이_디너세트,11292,315,242437,14,1503918,2.79,770,21470,4.44,17317,620
2026-03-22,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 화이트데이_디너세트,10960,250,199303,10,1359810,2.28,797,18185,4.0,19930,682
2026-03-23,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 화이트데이_디너세트,16042,305,241491,11,1412293,1.9,792,15054,3.61,21954,585
2026-03-24,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 화이트데이_디너세트,9017,211,176104,7,1302271,2.34,835,19530,3.32,25158,739
2026-03-25,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 화이트데이_디너세트,12988,300,230810,10,1199367,2.31,769,17771,3.33,23081,520
2026-03-26,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 화이트데이_디너세트,12848,251,165926,9,835709,1.95,661,12915,3.59,18436,504
2026-03-27,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 화이트데이_디너세트,17218,358,208305,13,1166513,2.08,582,12098,3.63,16023,560
2026-03-28,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 화이트데이_디너세트,16138,384,237437,20,1554933,2.38,618,14713,5.21,11872,655
2026-03-29,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 화이트데이_디너세트,15251,381,233655,16,1208585,2.5,613,15321,4.2,14603,517
2026-03-30,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 화이트데이_디너세트,12544,262,222613,11,1313861,2.09,850,17747,4.2,20238,590
2026-03-31,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 화이트데이_디너세트,8779,221,186141,9,916702,2.52,842,21203,4.07,20682,492
2026-03-01,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 정기구독_프로모션,9884,203,132068,6,655181,2.05,651,13362,2.96,22011,496
2026-03-02,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 정기구독_프로모션,14703,312,149312,8,631190,2.12,479,10155,2.56,18664,423
2026-03-03,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 정기구독_프로모션,14554,267,146259,6,696214,1.83,548,10049,2.25,24377,476
2026-03-04,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 정기구독_프로모션,11340,268,133005,7,450172,2.36,496,11729,2.61,19001,338
2026-03-05,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 정기구독_프로모션,10875,239,130687,5,584460,2.2,547,12017,2.09,26137,447
2026-03-06,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 정기구독_프로모션,10111,218,112979,7,604885,2.16,518,11174,3.21,16140,535
2026-03-07,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 정기구독_프로모션,10943,253,121557,7,506077,2.31,480,11108,2.77,17365,416
2026-03-08,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 정기구독_프로모션,9369,271,142385,11,608302,2.89,525,15197,4.06,12944,427
2026-03-09,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 정기구독_프로모션,10692,270,147832,9,618736,2.53,548,13826,3.33,16426,419
2026-03-10,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 정기구독_프로모션,10663,298,197664,14,985862,2.79,663,18537,4.7,14119,499
2026-03-11,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 정기구독_프로모션,14982,421,196292,18,1522442,2.81,466,13102,4.28,10905,776
2026-03-12,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 정기구독_프로모션,14006,526,242785,27,1353635,3.76,462,17334,5.13,8992,558
2026-03-13,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 정기구독_프로모션,9359,321,208924,16,1728876,3.43,651,22323,4.98,13058,828
2026-03-14,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 정기구독_프로모션,15703,532,253838,27,2073927,3.39,477,16165,5.08,9401,817
2026-03-15,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 정기구독_프로모션,7241,149,94074,3,385320,2.06,631,12992,2.01,31358,410
2026-03-16,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 정기구독_프로모션,15714,250,113478,6,554342,1.59,454,7221,2.4,18913,489
2026-03-17,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 정기구독_프로모션,12063,236,130558,7,497847,1.96,553,10823,2.97,18651,381
2026-03-18,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 정기구독_프로모션,11075,225,135044,6,561606,2.03,600,12194,2.67,22507,416
2026-03-19,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 정기구독_프로모션,14859,351,162274,11,784340,2.36,462,10921,3.13,14752,483
2026-03-20,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 정기구독_프로모션,12132,265,155446,8,589112,2.18,587,12813,3.02,19431,379
2026-03-21,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 정기구독_프로모션,9741,272,156587,8,656718,2.79,576,16075,2.94,19573,419
2026-03-22,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 정기구독_프로모션,9985,225,144569,7,689628,2.25,643,14479,3.11,20653,477
2026-03-23,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 정기구독_프로모션,9548,201,131122,5,622737,2.11,652,13733,2.49,26224,475
2026-03-24,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 정기구독_프로모션,11911,283,159129,7,593735,2.38,562,13360,2.47,22733,373
2026-03-25,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 정기구독_프로모션,10712,262,149175,9,762703,2.45,569,13926,3.44,16575,511
2026-03-26,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 정기구독_프로모션,8948,208,124703,5,606969,2.32,600,13936,2.4,24941,487
2026-03-27,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 정기구독_프로모션,15370,340,153005,10,710658,2.21,450,9955,2.94,15301,464
2026-03-28,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 정기구독_프로모션,10052,224,145854,6,675526,2.23,651,14510,2.68,24309,463
2026-03-29,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 정기구독_프로모션,8027,210,136388,8,743454,2.62,649,16991,3.81,17048,545
2026-03-30,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 정기구독_프로모션,10130,240,137223,6,629518,2.37,572,13546,2.5,22871,459
2026-03-31,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 정기구독_프로모션,7179,178,112528,5,477013,2.48,632,15675,2.81,22506,424
2026-03-01,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 신규회원_할인,6554,153,91226,4,433541,2.33,596,13919,2.61,22806,475
2026-03-02,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 신규회원_할인,8804,158,90433,5,327014,1.79,572,10272,3.16,18087,362
2026-03-03,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 신규회원_할인,12717,244,110310,5,377551,1.92,452,8674,2.05,22062,342
2026-03-04,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 신규회원_할인,6216,141,80261,3,383303,2.27,569,12912,2.13,26754,478
2026-03-05,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 신규회원_할인,13394,247,106469,7,450074,1.84,431,7949,2.83,15210,423
2026-03-06,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 신규회원_할인,9198,178,79514,4,361857,1.94,447,8645,2.25,19879,455
2026-03-07,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 신규회원_할인,7690,181,106361,4,536195,2.35,588,13831,2.21,26590,504
2026-03-08,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 신규회원_할인,9281,206,102121,8,633757,2.22,496,11003,3.88,12765,621
2026-03-09,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 신규회원_할인,12247,242,119854,7,590294,1.98,495,9786,2.89,17122,493
2026-03-10,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 신규회원_할인,8664,218,118455,8,515241,2.52,543,13672,3.67,14807,435
2026-03-11,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 신규회원_할인,9484,273,126154,13,795134,2.88,462,13302,4.76,9704,630
2026-03-12,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 신규회원_할인,13557,409,181292,18,1326827,3.02,443,13373,4.4,10072,732
2026-03-13,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 신규회원_할인,8130,281,153896,15,914680,3.46,548,18929,5.34,10260,594
2026-03-14,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 신규회원_할인,9475,324,162711,14,985938,3.42,502,17173,4.32,11622,606
2026-03-15,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 신규회원_할인,13927,230,103114,4,438199,1.65,448,7404,1.74,25778,425
2026-03-16,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 신규회원_할인,10730,173,93444,4,283615,1.61,540,8709,2.31,23361,304
2026-03-17,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 신규회원_할인,8104,143,78895,4,288102,1.76,552,9735,2.8,19724,365
2026-03-18,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 신규회원_할인,8790,214,103804,5,360080,2.43,485,11809,2.34,20761,347
2026-03-19,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 신규회원_할인,9533,221,115475,5,637675,2.32,523,12113,2.26,23095,552
2026-03-20,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 신규회원_할인,10559,228,101273,7,354747,2.16,444,9591,3.07,14468,350
2026-03-21,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 신규회원_할인,7580,197,100185,5,617528,2.6,509,13217,2.54,20037,616
2026-03-22,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 신규회원_할인,11035,319,139191,10,741098,2.89,436,12614,3.13,13919,532
2026-03-23,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 신규회원_할인,11183,271,121556,8,477778,2.42,449,10870,2.95,15194,393
2026-03-24,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 신규회원_할인,9852,202,110290,6,522541,2.05,546,11195,2.97,18382,474
2026-03-25,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 신규회원_할인,8200,186,97558,5,427871,2.27,525,11897,2.69,19512,439
2026-03-26,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 신규회원_할인,8138,158,92626,4,408848,1.94,586,11382,2.53,23156,441
2026-03-27,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 신규회원_할인,12243,237,106831,5,370251,1.94,451,8726,2.11,21366,347
2026-03-28,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 신규회원_할인,8152,199,125180,7,525809,2.44,629,15356,3.52,17883,420
2026-03-29,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 신규회원_할인,12542,277,122556,10,706293,2.21,442,9772,3.61,12256,576
2026-03-30,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 신규회원_할인,10576,244,113511,7,441930,2.31,465,10733,2.87,16216,389
2026-03-31,프레시밀,F&B/밀키트,Meta,DA,[프레시밀] 신규회원_할인,7082,158,95257,5,322427,2.23,603,13451,3.16,19051,338
2026-03-01,프레시밀,F&B/밀키트,Naver SA,SA,[프레시밀] 봄시즌_신메뉴,1984,111,234613,5,1421885,5.59,2114,118252,4.5,46923,606
2026-03-02,프레시밀,F&B/밀키트,Naver SA,SA,[프레시밀] 봄시즌_신메뉴,2748,162,237436,10,1382788,5.9,1466,86403,6.17,23744,582
2026-03-03,프레시밀,F&B/밀키트,Naver SA,SA,[프레시밀] 봄시즌_신메뉴,2810,145,261222,8,1676909,5.16,1802,92962,5.52,32653,642
2026-03-04,프레시밀,F&B/밀키트,Naver SA,SA,[프레시밀] 봄시즌_신메뉴,1728,105,203623,6,1362900,6.08,1939,117838,5.71,33937,669
2026-03-05,프레시밀,F&B/밀키트,Naver SA,SA,[프레시밀] 봄시즌_신메뉴,1997,116,239005,6,1539875,5.81,2060,119682,5.17,39834,644
2026-03-06,프레시밀,F&B/밀키트,Naver SA,SA,[프레시밀] 봄시즌_신메뉴,2744,152,286785,9,1686340,5.54,1887,104513,5.92,31865,588
2026-03-07,프레시밀,F&B/밀키트,Naver SA,SA,[프레시밀] 봄시즌_신메뉴,2068,132,195782,6,1417819,6.38,1483,94672,4.55,32630,724
2026-03-08,프레시밀,F&B/밀키트,Naver SA,SA,[프레시밀] 봄시즌_신메뉴,1691,113,236853,6,1708778,6.68,2096,140067,5.31,39476,721
2026-03-09,프레시밀,F&B/밀키트,Naver SA,SA,[프레시밀] 봄시즌_신메뉴,2204,141,239539,7,1749467,6.4,1699,108684,4.96,34220,730
2026-03-10,프레시밀,F&B/밀키트,Naver SA,SA,[프레시밀] 봄시즌_신메뉴,2363,163,342465,11,2781558,6.9,2101,144928,6.75,31133,812
2026-03-11,프레시밀,F&B/밀키트,Naver SA,SA,[프레시밀] 봄시즌_신메뉴,2026,171,287320,15,2828356,8.44,1680,141817,8.77,19155,984
2026-03-12,프레시밀,F&B/밀키트,Naver SA,SA,[프레시밀] 봄시즌_신메뉴,2786,270,442231,24,5606339,9.69,1638,158733,8.89,18426,1268
2026-03-13,프레시밀,F&B/밀키트,Naver SA,SA,[프레시밀] 봄시즌_신메뉴,2246,224,386574,23,3364860,9.97,1726,172117,10.27,16808,870
2026-03-14,프레시밀,F&B/밀키트,Naver SA,SA,[프레시밀] 봄시즌_신메뉴,2640,274,462104,29,4913337,10.38,1687,175039,10.58,15935,1063
2026-03-15,프레시밀,F&B/밀키트,Naver SA,SA,[프레시밀] 봄시즌_신메뉴,2595,132,225845,6,1532087,5.09,1711,87031,4.55,37641,678
2026-03-16,프레시밀,F&B/밀키트,Naver SA,SA,[프레시밀] 봄시즌_신메뉴,2232,117,240729,5,1076627,5.24,2058,107853,4.27,48146,447
2026-03-17,프레시밀,F&B/밀키트,Naver SA,SA,[프레시밀] 봄시즌_신메뉴,3131,149,258787,8,1190616,4.76,1737,82653,5.37,32348,460
